954,21,2002-10-20,,Domingo,Juventude,Coritiba,Juventude,Alfredo Jaconi,5,3,RS,PR,RS
955,21,2002-10-20,,Domingo,São Caetano,Paysandu,São Caetano,Anacleto Campanella,2,1,SP,PA,SP
956,21,2002-10-20,,Domingo,Guarani,São Paulo,São Paulo,Brinco de Ouro,1,2,SP,SP,SP
957,22,2002-10-23,,Quarta-feira,São Caetano,Cruzeiro,-,Anacleto Campanella,1,1,SP,MG,-
958,22,2002-10-23,,Quarta-feira,Fluminense,Goiás,-,Maracanã,2,2,RJ,GO,-
959,22,2002-10-23,,Quarta-feira,Corinthians,Palmeiras,-,Morumbi,2,2,SP,SP,-
960,22,2002-10-23,,Quarta-feira,Ponte Preta,Vitória,-,Moisés Lucarelli,1,1,SP,ES,-
961,22,2002-10-23,,Quarta-feira,Bahia,Vasco,Bahia,Fonte Nova,4,2,BA,RJ,BA
962,22,2002-10-23,,Quarta-feira,Figueirense,Flamengo,Figueirense,Orlando Scarpelli,2,1,SC,RJ,SC
963,22,2002-10-23,,Quarta-feira,Paraná,Gama,Paraná,Pinheirão,2,1,PR,DF,PR
